window,time_step,rmse,mape,smape,mae,r2,fb,nrmse,rules,time_cost,mem_cost
15744,Appliances(t+30),0.668,0.314,0.153,0.156,1.0,-0.001,0.002,3199,13.747162103652954,1.9590263366699219
16400,Appliances(t+5),2.44,0.505,0.244,0.461,0.998,-0.006,0.007,3448,13.714564085006714,1.9590263366699219
16400,Appliances(t+10),1.316,0.655,0.314,0.375,0.999,-0.004,0.004,3479,13.714564085006714,1.9590263366699219
16400,Appliances(t+15),0.625,0.272,0.133,0.154,1.0,-0.002,0.002,3506,13.714564085006714,1.9590263366699219
16400,Appliances(t+20),0.418,0.209,0.104,0.12,1.0,-0.0,0.001,3503,13.714564085006714,1.9590263366699219
16400,Appliances(t+25),0.475,0.267,0.133,0.152,1.0,-0.0,0.001,3443,13.714564085006714,1.9590263366699219
16400,Appliances(t+30),0.45,0.198,0.099,0.112,1.0,0.0,0.001,3477,13.714564085006714,1.9590263366699219
17056,Appliances(t+5),1.05,0.592,0.295,9.718,0.741,0.065,0.002,3196,13.836857557296753,1.9590263366699219
17056,Appliances(t+10),1.363,0.673,0.338,10.023,0.74,0.067,0.002,3225,13.836857557296753,1.9590263366699219
17056,Appliances(t+15),1.33,0.801,0.4,10.391,0.739,0.068,0.002,3251,13.836857557296753,1.9590263366699219
17056,Appliances(t+20),1.564,0.869,0.443,10.779,0.739,0.071,0.003,3284,13.836857557296753,1.9590263366699219
17056,Appliances(t+25),1.076,0.621,0.315,11.017,0.727,0.074,0.002,3221,13.836857557296753,1.9590263366699219
17056,Appliances(t+30),5.786,1.125,0.583,12.078,0.72,0.08,0.009,3270,13.836857557296753,1.9590263366699219
17712,Appliances(t+5),1.681,0.729,0.335,0.376,0.998,-0.004,0.005,3250,13.508265018463135,1.9590263366699219
17712,Appliances(t+10),1.222,0.613,0.284,0.295,0.999,-0.002,0.003,3262,13.508265018463135,1.9590263366699219
17712,Appliances(t+15),3.563,0.893,0.41,0.598,0.991,-0.008,0.01,3177,13.508265018463135,1.9590263366699219
17712,Appliances(t+20),1.289,0.625,0.295,0.325,0.999,-0.0,0.004,3240,13.508265018463135,1.9590263366699219
17712,Appliances(t+25),1.822,1.482,0.702,0.733,0.998,-0.008,0.005,3273,13.508265018463135,1.9590263366699219
17712,Appliances(t+30),1.346,1.123,0.519,0.488,0.999,-0.005,0.004,3308,13.508265018463135,1.9590263366699219
18368,Appliances(t+5),4.533,1.966,0.843,1.085,0.997,-0.007,0.01,3506,13.529753684997559,1.9590263366699219
18368,Appliances(t+10),6.676,2.617,1.034,1.439,0.995,-0.01,0.015,3501,13.529753684997559,1.9590263366699219
18368,Appliances(t+15),1.457,0.771,0.37,0.441,1.0,-0.002,0.003,3507,13.529753684997559,1.9590263366699219
18368,Appliances(t+20),1.788,0.968,0.459,0.537,1.0,-0.003,0.004,3482,13.529753684997559,1.9590263366699219
18368,Appliances(t+25),1.623,0.921,0.44,0.519,1.0,-0.003,0.004,3507,13.529753684997559,1.9590263366699219
18368,Appliances(t+30),1.302,0.702,0.337,0.384,1.0,-0.002,0.003,3499,13.529753684997559,1.9590263366699219
19024,Appliances(t+5),1.381,0.499,0.261,12.804,0.639,0.093,0.002,3145,13.463698387145996,1.9590263366699219
19024,Appliances(t+10),0.94,0.393,0.19,13.049,0.638,0.091,0.001,3200,13.463698387145996,1.9590263366699219
19024,Appliances(t+15),1.077,0.493,0.237,13.552,0.632,0.094,0.001,3242,13.463698387145996,1.9590263366699219
19024,Appliances(t+20),1.587,0.733,0.347,14.142,0.632,0.095,0.002,3222,13.463698387145996,1.9590263366699219
19024,Appliances(t+25),0.406,0.164,0.081,14.362,0.618,0.102,0.001,3230,13.463698387145996,1.9590263366699219
19024,Appliances(t+30),1.822,0.819,0.395,0.506,1.0,-0.002,0.002,3295,13.463698387145996,1.9590263366699219
