window,time_step,rmse,mape,smape,mae,r2,fb,nrmse,rules,time_cost,mem_cost
218322,use [kW](t+25),0.133,18.068,6.824,0.08,0.93,-0.002,0.019,3078,44.03790879249573,2.003265380859375
218322,use [kW](t+30),0.155,18.407,7.337,0.09,0.905,-0.022,0.022,3076,44.03790879249573,2.003265380859375
226719,use [kW](t+5),0.163,8.392,3.972,0.069,0.927,0.018,0.042,3429,43.35422897338867,2.003265380859375
226719,use [kW](t+10),0.176,8.679,4.171,0.074,0.915,0.025,0.046,3471,43.35422897338867,2.003265380859375
226719,use [kW](t+15),0.165,8.298,4.039,0.074,0.926,0.02,0.043,3424,43.35422897338867,2.003265380859375
226719,use [kW](t+20),0.167,8.662,4.27,0.073,0.924,0.022,0.043,3412,43.35422897338867,2.003265380859375
226719,use [kW](t+25),0.174,9.424,4.458,0.078,0.917,0.025,0.045,3415,43.35422897338867,2.003265380859375
226719,use [kW](t+30),0.165,8.45,4.118,0.073,0.925,0.021,0.043,3406,43.35422897338867,2.003265380859375
235116,use [kW](t+5),0.173,20.581,8.165,0.103,0.843,-0.075,0.056,4486,44.56268262863159,2.003265380859375
235116,use [kW](t+10),0.171,20.428,8.491,0.107,0.845,-0.066,0.056,4595,44.56268262863159,2.003265380859375
235116,use [kW](t+15),0.174,21.12,8.449,0.105,0.835,-0.084,0.057,4586,44.56268262863159,2.003265380859375
235116,use [kW](t+20),0.159,18.55,7.572,0.093,0.861,-0.081,0.052,4584,44.56268262863159,2.003265380859375
235116,use [kW](t+25),0.168,20.19,7.943,0.1,0.844,-0.089,0.055,4583,44.56268262863159,2.003265380859375
235116,use [kW](t+30),0.187,21.845,8.582,0.112,0.806,-0.105,0.061,4620,44.56268262863159,2.003265380859375
243513,use [kW](t+5),0.159,30.123,8.834,0.108,0.9,-0.072,0.042,5237,43.22668766975403,2.003265380859375
243513,use [kW](t+10),0.148,31.177,9.603,0.116,0.912,-0.059,0.039,5251,43.22668766975403,2.003265380859375
243513,use [kW](t+15),0.169,37.3,9.115,0.117,0.886,-0.073,0.045,5355,43.22668766975403,2.003265380859375
243513,use [kW](t+20),0.139,27.332,8.217,0.099,0.925,-0.063,0.037,5298,43.22668766975403,2.003265380859375
243513,use [kW](t+25),0.135,37.473,8.118,0.098,0.934,-0.065,0.036,5270,43.22668766975403,2.003265380859375
243513,use [kW](t+30),0.138,30.139,8.159,0.099,0.919,-0.049,0.037,5274,43.22668766975403,2.003265380859375
