window,time_step,rmse,mape,smape,mae,r2,fb,nrmse,rules,time_cost,mem_cost
16400,Appliances(t+15),0.759,0.263,0.128,0.15,1.0,-0.001,0.002,3422,13.582314491271973,1.9590263366699219
16400,Appliances(t+20),0.705,0.264,0.13,0.149,1.0,-0.0,0.002,3363,13.582314491271973,1.9590263366699219
16400,Appliances(t+25),1.368,0.514,0.272,0.295,0.999,0.003,0.004,3405,13.582314491271973,1.9590263366699219
16400,Appliances(t+30),0.707,0.249,0.128,0.147,1.0,0.001,0.002,3389,13.582314491271973,1.9590263366699219
17056,Appliances(t+5),0.701,0.075,0.038,9.47,0.741,0.067,0.001,3144,13.368521451950073,1.9590263366699219
17056,Appliances(t+10),3.122,0.504,0.238,10.197,0.74,0.063,0.005,3093,13.368521451950073,1.9590263366699219
17056,Appliances(t+15),1.789,0.257,0.123,10.19,0.74,0.066,0.003,3120,13.368521451950073,1.9590263366699219
17056,Appliances(t+20),3.363,0.421,0.192,10.681,0.739,0.068,0.005,3123,13.368521451950073,1.9590263366699219
17056,Appliances(t+25),3.352,0.465,0.219,11.151,0.727,0.072,0.005,3122,13.368521451950073,1.9590263366699219
17056,Appliances(t+30),0.736,0.125,0.063,11.177,0.722,0.076,0.001,3151,13.368521451950073,1.9590263366699219
17712,Appliances(t+5),1.002,0.496,0.228,0.232,0.999,-0.002,0.003,3202,13.719775199890137,1.9590263366699219
17712,Appliances(t+10),1.504,0.469,0.215,0.267,0.998,-0.002,0.004,3232,13.719775199890137,1.9590263366699219
17712,Appliances(t+15),1.143,0.553,0.263,0.284,0.999,0.002,0.003,3166,13.719775199890137,1.9590263366699219
17712,Appliances(t+20),1.433,0.521,0.24,0.281,0.999,-0.001,0.004,3217,13.719775199890137,1.9590263366699219
17712,Appliances(t+25),1.397,0.584,0.271,0.313,0.999,-0.002,0.004,3217,13.719775199890137,1.9590263366699219
17712,Appliances(t+30),2.212,0.825,0.38,0.488,0.997,-0.004,0.006,3243,13.719775199890137,1.9590263366699219
18368,Appliances(t+5),1.702,0.776,0.365,0.399,1.0,-0.002,0.004,3691,14.014945983886719,1.9590263366699219
18368,Appliances(t+10),2.866,1.418,0.731,0.756,0.999,0.0,0.006,3669,14.014945983886719,1.9590263366699219
18368,Appliances(t+15),1.846,1.0,0.505,0.523,1.0,0.001,0.004,3667,14.014945983886719,1.9590263366699219
18368,Appliances(t+20),2.344,1.271,0.587,0.657,0.999,-0.005,0.005,3692,14.014945983886719,1.9590263366699219
18368,Appliances(t+25),2.278,1.238,0.572,0.631,0.999,-0.005,0.005,3718,14.014945983886719,1.9590263366699219
18368,Appliances(t+30),2.114,1.157,0.562,0.609,1.0,-0.002,0.005,3733,14.014945983886719,1.9590263366699219
19024,Appliances(t+5),0.426,0.11,0.055,12.573,0.64,0.091,0.001,2906,13.660139083862305,1.9590263366699219
19024,Appliances(t+10),0.442,0.088,0.044,12.911,0.638,0.091,0.001,2962,13.660139083862305,1.9590263366699219
19024,Appliances(t+15),0.909,0.219,0.108,13.458,0.631,0.095,0.001,3013,13.660139083862305,1.9590263366699219
19024,Appliances(t+20),1.846,0.553,0.267,14.142,0.631,0.097,0.002,2944,13.660139083862305,1.9590263366699219
19024,Appliances(t+25),1.441,0.375,0.18,14.513,0.618,0.102,0.002,2972,13.660139083862305,1.9590263366699219
19024,Appliances(t+30),1.117,0.368,0.188,0.289,1.0,0.001,0.001,3109,13.660139083862305,1.9590263366699219
