window,time_step,rmse,mape,smape,mae,r2,fb,nrmse,rules,time_cost,mem_cost
3144,PM2.5(t+10),0.395,0.289,0.147,0.108,1.0,0.002,0.002,1540,1.3006739616394043,2.003265380859375
3144,PM2.5(t+15),0.714,0.627,0.305,0.238,1.0,-0.003,0.005,1541,1.3006739616394043,2.003265380859375
3144,PM2.5(t+20),0.0,0.0,0.0,0.0,1.0,0.0,0.0,1524,1.3006739616394043,2.003265380859375
3144,PM2.5(t+25),0.053,0.06,0.03,0.022,1.0,0.0,0.001,1544,1.3006739616394043,2.003265380859375
3144,PM2.5(t+30),0.0,0.0,0.0,0.0,1.0,0.0,0.0,1544,1.3006739616394043,2.003265380859375
3275,PM2.5(t+5),0.594,0.094,0.047,0.112,1.0,0.002,0.004,1536,1.2941617965698242,2.003265380859375
3275,PM2.5(t+10),1.006,0.175,0.089,0.21,0.999,0.003,0.007,1530,1.2941617965698242,2.003265380859375
3275,PM2.5(t+15),0.0,0.0,0.0,0.0,1.0,0.0,0.0,1530,1.2941617965698242,2.003265380859375
3275,PM2.5(t+20),0.0,0.0,0.0,0.0,1.0,0.0,0.0,1533,1.2941617965698242,2.003265380859375
3275,PM2.5(t+25),0.0,0.0,0.0,0.0,1.0,0.0,0.0,1541,1.2941617965698242,2.003265380859375
3275,PM2.5(t+30),0.0,0.0,0.0,0.0,1.0,0.0,0.0,1538,1.2941617965698242,2.003265380859375
3406,PM2.5(t+5),0.0,0.0,0.0,14.336,0.537,0.193,0.0,1517,1.2905642986297607,2.003265380859375
3406,PM2.5(t+10),0.038,0.057,0.029,7.337,0.707,0.104,0.0,1516,1.2905642986297607,2.003265380859375
3406,PM2.5(t+15),0.045,0.077,0.039,8.658,0.697,0.103,0.0,1522,1.2905642986297607,2.003265380859375
3406,PM2.5(t+20),0.0,0.0,0.0,9.814,0.593,0.087,0.0,1526,1.2905642986297607,2.003265380859375
3406,PM2.5(t+25),0.0,0.0,0.0,13.179,0.553,0.097,0.0,1516,1.2905642986297607,2.003265380859375
